"idx","news_date","news_title","news_text_sm","url_in","news_writer","tags_string","thumb_addr"
93,"2023.01.20 11:00",암호화폐 시장 올해 키워드는 ‘NFT’·’CBDC’·’온·오프램프 활성화‘,리플(Ripple)이 2023년 암호화폐 시장 전망을 발표하며 올해 주목해야 할 주요 트렌드를 공유했다.2022년 암호화폐 업계는 다양한 기관이 블록체인 기술이 가진 이점을 강조하며 암호화폐 시장의 주류 편입을 위해 부단히 애를 썼음에도 일련의 사건들로 기대만큼의 성과를 거두지 못했다.데이비드 슈와츠 리플 최고기술책임자(CTO)는 “2023년은 암호화폐의 효용성 측면에서 의미 있는 진전을 이루게 될 것”이라며 “대체불가능토큰(NFT) 중앙은행 디지털화폐(CBDC) 암호화폐 규제에 대한 관심이 한층 높아져 긍정적인 변화를 가져오,https://www.itbiznews.com//news/articleView.html?idxno=88393&page=5&total=1090,김소현,"#블록체인,#암호화폐,#자격증명,#NFT,#디지털화폐,#CBDC,#리플",https://www.cwn.kr./thumbnail/202301/88393_83909_2424_v150.jpg
94,"2023.01.19 10:00",“불법 파일공유·스미싱 주의보”…설 연휴 지켜야할 정보보안 수칙들,이스트시큐리티가 안전한 설 연휴를 보내기 위해 꼭 지켜야 할 정보보안수칙을 공개했다. 연휴를 앞두고 이 기간 사이버공격을 당했을 경우 담당자 부재로 인해 시의성 있는 조치가 어려운 만큼 각별한 주의가 요구된다고 당부했다.1. 파일 공유 사이트를 통한 불법 파일 다운로드 금지독감과 코로나가 동시에 유행하면서 고향에 내려가는 대신 영화나 드라마를 보며 연휴 기간을 보내려고 계획한 사람들이 많을 것으로 예상된다.파일 공유 프로그램 등을 통해 유포되는 파일의 경우 악성코드가 포함돼 있을 가능성이 높으며 영상 무료 스트리밍 사이트의 경우,https://www.itbiznews.com//news/articleView.html?idxno=88253&page=5&total=1090,김소현,"#네트워크,#보안,#해킹,#스미싱,#파일공유,#보안수칙,#이스트시큐리티",https://www.cwn.kr./thumbnail/202301/88253_83771_911_v150.jpg
95,"2023.01.18 17:53",지니언스 클라이온 2대 주주 등극…클라우드 사업 영역 강화,지니언스가 클라이온의 2대 주주가 됐다. 클라우드 사업 확대를 위한 투자·업무제휴로 양사는 클라우드 대전환 시대 경쟁력 강화를 위한 포석을 마련했다.네이버클라우드 NHN클라우드 아마존웹서비스(AWS)의 서비스 파트너 및 쿠버네티스서비스기업인증(KCSP)을 획득한 클라이온은 행정·공공 클라우드 전환사업 설계·구축사업에 참여하며 대형 MSP 사업 윈백 클라우드네이티브 전환 등 다양한 영역에서 사업을 확대하고 있다.최근에는 클라우드 사업의 전문성을 강화하고 비즈니스 영역 확장하기 위해 쿠버네티스 옵저버빌리티 솔루션 ‘넥스클리퍼(Ne,https://www.itbiznews.com//news/articleView.html?idxno=88172&page=5&total=1090,오현식,"#네트워크,#보안,#지분투자,#클라우드네이티브,#클라이온,#지니언스",https://www.cwn.kr./thumbnail/202301/88172_83680_3116_v150.jpg
96,"2023.01.18 14:27",노드VPN 표적광고 위험성 경고…“개인정보 타깃한 보안위협 요소”,노드VPN이 표적광고의 위험성을 경고하며 표적광고를 회피할 수 있는 5개 방법을 공개했다. 표적 광고는 마케팅 담당자가 특정 소비자의 특성 관심사 및 쇼핑 관련 행동을 고려해 광고에 반영하는 형태로 운용된다. 소비자의 행동을 통해 이와 연계되는 광고가 계속 따라다니는 것이 바로 표적광고에 해당한다. 가령 온라인 쇼핑몰에서 시계를 검색할 경우 그 후 방문하는 여러 웹사이트에서는 시계와 연관된 광고가 계속 따라다닌다.사용자 중 표적광고를 귀찮아 하거나 스토킹 당하는 느낌을 갖게 돼 거부감을 느끼기도 하지만 마케팅을 위한 편리한 수,https://www.itbiznews.com//news/articleView.html?idxno=88097&page=5&total=1090,오현식,"#노드VPN,#표적광고,#개인정보보호,#프라이버시",https://www.cwn.kr./thumbnail/202301/88097_83651_514_v150.jpg
97,"2023.01.18 07:23",효성티앤에스 NFT 포털 서비스 ‘NFT타운’ 론칭,효성티앤에스가 신규사업으로 NFT 포털 서비스인 ‘NFT타운(NFTtown)’을 론칭한다. NFT와 관련된 뉴스 NFT 거래현황 등의 정보를 한눈에 볼 수 있도록 조성된 점이 특징이다.어렵게 느껴지는 NFT를 쉽게 접할 수 있도록 이용자가 ‘마을(town)’에 방문한다는 설정으로 갤러리(NFT 작품) 라이브러리(NFT 제작자 정보 조회) 스쿨(NFT 학습 컨텐츠) 등의 코너로 구분했다.NFT Today 코너를 통해 최신 뉴스도 제공한다. 현재 오픈 베타로 서비스 중이며 내달 정식으로 오픈할 예정이다.효성티앤에스는 NFTtown,https://www.itbiznews.com//news/articleView.html?idxno=87999&page=5&total=1090,박인환,"#블록체인,#대체불가능토큰,#NFT,#포털,#효성티앤에스",https://www.cwn.kr./thumbnail/202301/87999_83519_5735_v150.jpg
98,"2023.01.17 10:05",탈레스 AWS 외부 키 저장소에 ‘사이퍼트러스트 클라우드 키 매니저’ 통합,탈레스가 아마존웹서비스(AWS) 키 관리 서비스 중 하나인 ‘AWS 외부 키 저장소(XKS)’에 통합가능한 ‘사이퍼트러스트 클라우드 키 매니저’를 출시한다고 발표했다. AWS 리인벤트 2022에서 새롭게 발표된 AWS XKS는 민감 데이터를 이전하는 과정에서 암호 키를 지속적으로 제어할 수 있도록 지원하는 서비스다.켄 비어 AWS 키 관리 서비스 총 관리자는 “AWS XKS 개발 시작단계부터 하드웨어 보안 모듈 키 관리 서비스 개발 분야에 전문성을 갖춘 탈레스와 긴밀한 기술 협력관계를 유지했다”며 “양사의 전문성을 통합한 솔루션으,https://www.itbiznews.com//news/articleView.html?idxno=87952&page=5&total=1090,오현식,"#탈레스,#키 관리,#암호화 키,#AWS",https://www.cwn.kr./thumbnail/202301/87952_83462_1221_v150.jpg
99,"2023.01.12 09:12",“아태지역 소비자 사이버위협에 대한 우려 높다”,디지서트가 ‘2022 디지털 신뢰 현황 조사 보고서’를 발표했다. 보고서에 따르면 아태지역 소비자의 42%는 기업의 디지털 보안에 대한 신뢰를 잃은 후 해당 기업과의 거래를 중단한 가운데 기업이 디지털 신뢰를 관리하지 않는다면 고객의 88%는 거래 기업의 교체를 고려할 것이라고 답했다. 기업들도 디지털 신뢰의 중요성에 대해 인지하고 있는 것으로 나타났다. 조사에 참여한 거의 모든 기업(99%)은 디지털 보안에 대한 고객의 신뢰를 잃으면 경쟁사로 고객이 이탈할 가능성이 있다고 답했다. 디지털 신뢰에 전략적으로 투자하고 있는 기업은,https://www.itbiznews.com//news/articleView.html?idxno=87604&page=5&total=1090,오현식,"#디지서트,#디지털 신뢰",https://www.cwn.kr./thumbnail/202301/87604_83136_3757_v150.jpg
100,"2023.01.11 16:02",“챗GPT(ChatGPT) 악용한 사이버위협 이미 시작됐다”,기술의 진화 이면에는 새로운 사이버위협이라는 그림자가 따라다닌다. 오픈AI가 개발한 대화형 인공지능(AI)인 챗GPT(ChatGPT)가 강력한 성능으로 주목받았는데 다크웹에서는 사이버 공격자들의 챗GPT 악용 시도가 이미 시도되고 있다는 보고가 나왔다.11일 체크포인트리서치에 따르면 다크웹에서는 AI챗봇인 챗GPT를 사용해 새로운 멀웨어나 암호화 스크립트 등을 제작하는 시도가 발견됐다. 챗GPT를 악용해 변종 멀웨어를 실험하거나 다계층 데이터 암호화 스크립트를 제작하는 등의 악성행위가 목격된 것이다. 이외에도 오픈AI의 이미지,https://www.itbiznews.com//news/articleView.html?idxno=87492&page=5&total=1090,오현식,"#초거대 AI,#챗GPT,#오픈AI,#사이버 공격,#악용,#사이버 위협,#다크웹",https://www.cwn.kr./thumbnail/202301/87492_82992_420_v150.jpg
101,"2023.02.21 11:47",체크포인트·삼성 모바일 사이버보안 강화 ‘맞손’,체크포인트와 삼성전자가 파트너십을 체결했다. 양사 간 파트너십 체결은 이번이 처음이다. 양사는 협업을 토대로 모바일 관련 사이버공격 확대에 대비한 보호기능 개발을 위해 협력한다.최근 대규모 원격근무 환경 전환으로 모바일 공격 영역이 크게 확대되면서 관련 위협도 급증하고 있다.2024년까지 근로자의 60%가 모바일 업무환경에서 근무하게 될 것으로 예상되는 가운데 전세계 조직의 97%는 여러 공격 벡터에서 모바일 위협에 직면한 상황으로 모바일 보안이 최우선 순위로 부상하고 있다.파트너십에 따라 '체크포인트 하모니 모바일’이 ‘삼성 녹,https://www.itbiznews.com//news/articleView.html?idxno=90756&page=5&total=1090,오현식,"#모바일 보안,#체크포인트,#삼성전자,#삼성 녹스,#체크포인트 하모니 모바일",https://www.cwn.kr./thumbnail/202302/90756_86443_524_v150.jpg
102,"2023.02.20 13:55",SKT 양자난수생성기(QRNG)-암호통신 원칩화…양자암호원칩 첫 공개,SK텔레콤이 SK스퀘어의 자회사인 IDQ 케이씨에스와 함께 개발한 양자난수생성기(QRNG) 칩과 암호통신기능의 반도체를 단일화한 양자암호원칩(Quantum Crypto chip)을 출시했다고 20일 밝혔다.이번에 선보이는 양자암호원칩은 IoT 기반의 다양한 제품과 장치에 강력한 보안 기능을 제공하는 초경량·저전력 칩이다. 양자 기반 암호키 생성 기술과 함께 물리적 복제방지 기술(PUF) 등 강력한 보안 기술이 적용됐다고 SK텔레콤은 소개했다.원칩의 가장 큰 장점은 강력한 보안이다. 케이씨에스의 기존 칩은 국정원으로부터 전체 2등급,https://www.itbiznews.com//news/articleView.html?idxno=90697&page=5&total=1090,김소현,"#보안,#네트워크,#양자난수생성기,#QRNG,#양자암호통신,#SK스퀘어,#IDQ,#SK텔레콤",https://www.cwn.kr./thumbnail/202302/90697_86373_4842_v150.jpg
103,"2023.02.20 12:00",이스트소프트 FSN·핑거버스와 블록체인·NFT 사업 ‘맞손’,이스트소프트가 FSN 핑거버스와 블록체인 및 NFT 사업 협력을 골자로 하는 업무협약을 체결했다고 20일 밝혔다.FSN은 자회사 핑거랩스와 핑거버스를 통해 블록체인 사업을 전개하고 있다. 자체 기술력과 커뮤니티를 중심으로 멤버십 PFP NFT를 구축한 바 있다.3사는 이번 협약을 통해 이스트소프트가 제작한 AI휴먼의 지재권(IP)을 활용해 NFT를 론칭하는데 합의했다. 이스트소프트의 ‘AI 스튜디오 페르소(AI Studio Perso)’를 활용 AI휴먼의 경쟁력을 3사가 확인하고 부가가치 극대화에 나선다는 목표다.이들 3사는 F,https://www.itbiznews.com//news/articleView.html?idxno=90692&page=5&total=1090,한지선,"#블록체인,#NFT,#웹3.0,#AI휴먼,#지재권,#IP,#FSN,#핑거버스,#이스트소프트",https://www.cwn.kr./thumbnail/202302/90692_86367_354_v150.jpg
104,"2023.02.19 09:00",LGU  개인정보 유출 대상자 ‘유심 무료교체’ 시작,LG유플러스가 20일부터 개인 정보가 유출된 고객을 대상으로 유심(USIM) 무료 교체를 시작한다고 19일 밝혔다. 이달 16일 고객 개인정보보호 강화를 위해 발표한 ‘사이버 안전혁신안’의 일환이다.해당 고객들은 가까운 LG유플러스 매장에서 신분증만 제시하면 모바일 유심을 무상으로 교체할 수 있다.유출여부를 안내 받은 고객들은 20일부터 즉시 지원을 받을 수 있으며 개인정보 유출에 해당되지 않는 이용자도 내달 1일부터 홈페이지 접수를 통해 매장에서 유심 교체가 가능하다.고지를 받은 알뜰폰(MVNO) 고객도 동일하게 20일부터 알뜰,https://www.itbiznews.com//news/articleView.html?idxno=90675&page=5&total=1090,김소현,"#개인정보유출,#보안사고,#유심교체,#LG유플러스",https://www.cwn.kr./thumbnail/202302/90675_86347_2629_v150.jpg
105,"2023.02.17 08:40",위메이드 ‘위믹스’ 가상자산 거래소 복귀,위메이드의 암호화폐 ‘위믹스’가 가상자산 거래소에 복귀했다. 암호화폐 거래소 코인원은 16일부터 위믹스에 대한 원화마켓 거래 지원을 시작했다. 디지털자산거래소공동협의체(DAXA)가 유통량 계획 정보의 신뢰성 문제 등을 이유로 상장폐지를 결정해 12월 8일 거래정지된 이후 약 2개월만에 위믹스 거래가 재개됐다.거래지원 재개의 배경은 기존 거래정지의 이유로 제기된 신뢰성 문제의 해소다. 위믹스의 소명 자료를 검토한 결과 유통량 위반 등 신뢰 훼손을 야기했던 문제들이 해소된 것을 확인했다는 설명이다.이어 코인원은 시장 혼란 투자자 피,https://www.itbiznews.com//news/articleView.html?idxno=90488&page=5&total=1090,오현식,"#위믹스,#위믹스3.0,#가상자산 거래소,#위메이드",https://www.cwn.kr./thumbnail/202302/90488_86240_3836_v150.jpg
106,"2023.02.17 08:15",LGU  “정보유출·서비스 장애 사과…정보보호에 1천억원 투자”,LG유플러스 황현식 대표가 지난달 발생한 개인정보 유출 및 인터넷 서비스 장애에 대해 고개 숙여 사과했다. 개인정보보호와 디도스(DDos) 등 사이버공격에 대응하고 보안 품질 강화를 위한 ‘사이버 안전혁신안’을 발표했다.황현식 대표는 16일 열린 기자간담회에서 “정보유출과 인터넷 서비스 오류로 불편을 겪은 고객분들께 진심으로 사과드린다”며 “이번 사고는 중대한 사안으로 모든 사업의 출발점은 고객이라는 점을 되새겨 고객 관점에서 기본부터 다시 점검하겠다”고 밝혔다.황 대표가 사고 재발을 방지하기 위한 대책으로 발표한 사이버 안전혁신,https://www.itbiznews.com//news/articleView.html?idxno=90575&page=5&total=1090,김소현,"#네트워크,#보안,#개인정보유출,#디도스,#서비스장애,#사이버보안,#PQC,#황현식,#LG유플러스",https://www.cwn.kr./thumbnail/202302/90575_86236_939_v150.jpg
107,"2023.02.15 15:20",클래로티 ‘메디게이트’ KLAS 최우수 솔루션 선정,클래로티는 의료 보안 솔루션 ‘메디게이트’가 KLAS 소프트웨어·서비스 보고서에서 헬스케어 IoT 부문 최우수 솔루션으로 선정됐다고 밝혔다. 이번 선정을 통해 메디게이트는 3년 연속으로 KLAS 최우수 솔루션에 선정됐다.글로벌 헬스케어 IT시장조사업체 KLAS가 매년 발표하는 KLAS 보고서는 각 제품과 서비스의 전반적인 성과와 문화·충성도·제품·관계·가치 등에 따라 고객 경험을 평가한다.KLAS 최우수 솔루션으로는 카테고리별 하나의 기업 솔루션만 선정되며 메디게이트는 100점 중 95.6점을 획득해 헬스케어 IoT 부문 최고,https://www.itbiznews.com//news/articleView.html?idxno=90211&page=5&total=1090,오현식,"#CPS 보안,#IoT 보안,#사물인터넷 보안,#의료 보안,#클래로티",https://www.cwn.kr./thumbnail/202302/90211_85837_1019_v150.jpg
108,"2023.02.09 11:00",“개인정보보호 투자 1.8배의 이익으로 돌아온다”,시스코시스템즈가 개인정보보호 전략에 대한 전문가들의 견해를 조사한 ‘2023 개인정보보호 벤치마크 보고서’를 발표했다. 보고서에 따르면 개인정보보호 투자는 계속 증가하고 있으며 이 투자는 상당한 이익으로 회수됐다.개인정보보호에 대한 조직별 평균 투자액은 2019년 120만달러(약 14억6000만원)에서 2022년 270만달러(약 33억원)로 늘었다. 연평균 약 31% 증가한 것으로 경제 불황에도 불구하고 개인정보보호에 대한 투자를 지속적으로 늘리고 있음이 확인됐다.개인정보보호에 대한 투자는 이익으로 돌아오는 것으로 인식됐다.,https://www.itbiznews.com//news/articleView.html?idxno=89753&page=5&total=1090,오현식,"#개인정보,#개인정보보호,#시스코",https://www.cwn.kr./thumbnail/202302/89753_85450_265_v150.jpg
109,"2023.02.08 14:44",노드VPN “한 달간 보안위협 요소 7억건 차단”,노드VPN이 지난해 12월 한 달간 인터넷에서 총 6억8550만건의 보안위협 요소를 차단했다고 밝혔다. 유형별로는 웹 트래커 3억4400만여개 침입성 광고 3억4100만여개 멀웨어 50만6000여건 등이 노드VPN의 바이러스·위협 방지 기능을 통해 차단됐다.노드VPN에 따르면 악성 프로그램은 성인물 사이트에서 침입성 광고와 웹 트래커는 각각 미디어 스트리밍 사이트와 비디오 호스팅 사이트에서 가장 많이 차단됐다. 사이트의 종류에 따라 발견되는 보안 위협 유형이 다르게 나타난 것이다. 바이러스 스파이웨어 웜 트로이 목마 애,https://www.itbiznews.com//news/articleView.html?idxno=89287&page=5&total=1090,오현식,"#노드VPN,#보안 위협,#개인정보보호",https://www.cwn.kr./thumbnail/202302/89287_84840_3339_v150.jpg
110,"2023.01.31 15:31",한싹 공공 클라우드 보안사업 순항…전환사업 수주 확대,한싹이 한국지능정보사회진흥원(NIA)과 공공기관 자체 사업으로 발주한 ‘행정·공공 정보시스템 클라우드 전환‧통합사업’에서 클라우드 망연계 구축 프로젝트를 수주했다고 밝혔다.31일 한싹에 따르면 한국한의약진흥원과 산업통상자원부 산하기관 3곳 농림축산식품부 산하기관 1곳 등 공공 클라우드 전환사업 수주에 성공했다.클라우드 전환사업은 디지털플랫폼정부를 만들기 위해 홈페이지 전사자원관리(ERP) 그룹웨어 웹메일 대민서비스 플랫폼 등 모든 공공 IT정보시스템을 클라우드로 전면 이관하는 사업이다.2년 전 클라우드 보안연구센터를 설립,https://www.itbiznews.com//news/articleView.html?idxno=88917&page=5&total=1090,오현식,"#한싹,#클라우드 보안,#공공 클라우드,#시큐어게이트",https://www.cwn.kr./thumbnail/202301/88917_84477_5552_v150.jpg
111,"2023.01.26 11:11",“디지털전환(DT)의 최우선 과제는 보안”,레드햇이 ‘2023 글로벌 기술 전망’을 통해 디지털 트랜스포메이션(디지털전환/DT)의 최우선 과제는 보안이라고 단언했다. 이 보고서는 전세계 정보기술(IT) 리더 약 1700명을 대상으로 진행한 설문조사를 토대로 작성된 것으로 레드햇은 DT의 우선순위와 장애요소 기업 투자의 최우선 과제 등을 기술했다. 레드햇의 조사에서 IT 투자의 최우선 과제로는 지난해에 이어 보안이 지목됐다. 응답자 44%가 ‘보안’을 3대 우선 투자 분야라고 답했는데 이는 2위인 ‘클라우드 인프라’(36%)보다 8%p 더 높은 응답률을 보였고 모든 지,https://www.itbiznews.com//news/articleView.html?idxno=88641&page=5&total=1090,오현식,"#레드햇,#디지털 트랜스포메이션,#디지털 전환,#보안,#혁신",https://www.cwn.kr./thumbnail/202301/88641_84193_1236_v150.jpg
112,"2023.01.25 16:00",“경제 불확실성에도 투자 늘 듯”…카날리스 올해 사이버보안 시장 13% 성장 전망,카날리스가 전세계 사이버 보안 시장이 올해 13.2% 증가한 2238억달러에 달할 것으로 전망했다. 지속적인 사이버위협 증가로 인해 보안에 대한 투자 역시 계속 이어진다는 설명이다.급속한 디지털전환과 이를 겨냥한 사이버공격의 급증은 기업에게 사이버보안 강화를 요구한다. 카날리스는 특히 인공지능(AI)의 급속한 발전과 이를 악용하는 사이버 공격에 유의해야 한다고 언급했다.챗GPT(ChatGPT)에서 볼 수 있듯 AI 기술은 빠르게 발전하고 있으며 이러한 진화된 AI를 악용하려는 사이버 공격자들의 시도도 이어지고 있다. 실제로 체크,https://www.itbiznews.com//news/articleView.html?idxno=88591&page=5&total=1090,오현식,"#사이버 보안,#카날리스,#2023년 전망",https://www.cwn.kr./thumbnail/202301/88591_84124_4245_v150.jpg
113,"2023.01.20 11:00",암호화폐 시장 올해 키워드는 ‘NFT’·’CBDC’·’온·오프램프 활성화‘,리플(Ripple)이 2023년 암호화폐 시장 전망을 발표하며 올해 주목해야 할 주요 트렌드를 공유했다.2022년 암호화폐 업계는 다양한 기관이 블록체인 기술이 가진 이점을 강조하며 암호화폐 시장의 주류 편입을 위해 부단히 애를 썼음에도 일련의 사건들로 기대만큼의 성과를 거두지 못했다.데이비드 슈와츠 리플 최고기술책임자(CTO)는 “2023년은 암호화폐의 효용성 측면에서 의미 있는 진전을 이루게 될 것”이라며 “대체불가능토큰(NFT) 중앙은행 디지털화폐(CBDC) 암호화폐 규제에 대한 관심이 한층 높아져 긍정적인 변화를 가져오,https://www.itbiznews.com//news/articleView.html?idxno=88393&page=5&total=1090,김소현,"#블록체인,#암호화폐,#자격증명,#NFT,#디지털화폐,#CBDC,#리플",https://www.cwn.kr./thumbnail/202301/88393_83909_2424_v150.jpg
114,"2023.01.19 10:00",“불법 파일공유·스미싱 주의보”…설 연휴 지켜야할 정보보안 수칙들,이스트시큐리티가 안전한 설 연휴를 보내기 위해 꼭 지켜야 할 정보보안수칙을 공개했다. 연휴를 앞두고 이 기간 사이버공격을 당했을 경우 담당자 부재로 인해 시의성 있는 조치가 어려운 만큼 각별한 주의가 요구된다고 당부했다.1. 파일 공유 사이트를 통한 불법 파일 다운로드 금지독감과 코로나가 동시에 유행하면서 고향에 내려가는 대신 영화나 드라마를 보며 연휴 기간을 보내려고 계획한 사람들이 많을 것으로 예상된다.파일 공유 프로그램 등을 통해 유포되는 파일의 경우 악성코드가 포함돼 있을 가능성이 높으며 영상 무료 스트리밍 사이트의 경우,https://www.itbiznews.com//news/articleView.html?idxno=88253&page=5&total=1090,김소현,"#네트워크,#보안,#해킹,#스미싱,#파일공유,#보안수칙,#이스트시큐리티",https://www.cwn.kr./thumbnail/202301/88253_83771_911_v150.jpg
115,"2023.01.18 17:53",지니언스 클라이온 2대 주주 등극…클라우드 사업 영역 강화,지니언스가 클라이온의 2대 주주가 됐다. 클라우드 사업 확대를 위한 투자·업무제휴로 양사는 클라우드 대전환 시대 경쟁력 강화를 위한 포석을 마련했다.네이버클라우드 NHN클라우드 아마존웹서비스(AWS)의 서비스 파트너 및 쿠버네티스서비스기업인증(KCSP)을 획득한 클라이온은 행정·공공 클라우드 전환사업 설계·구축사업에 참여하며 대형 MSP 사업 윈백 클라우드네이티브 전환 등 다양한 영역에서 사업을 확대하고 있다.최근에는 클라우드 사업의 전문성을 강화하고 비즈니스 영역 확장하기 위해 쿠버네티스 옵저버빌리티 솔루션 ‘넥스클리퍼(Ne,https://www.itbiznews.com//news/articleView.html?idxno=88172&page=5&total=1090,오현식,"#네트워크,#보안,#지분투자,#클라우드네이티브,#클라이온,#지니언스",https://www.cwn.kr./thumbnail/202301/88172_83680_3116_v150.jpg
116,"2023.01.18 14:27",노드VPN 표적광고 위험성 경고…“개인정보 타깃한 보안위협 요소”,노드VPN이 표적광고의 위험성을 경고하며 표적광고를 회피할 수 있는 5개 방법을 공개했다. 표적 광고는 마케팅 담당자가 특정 소비자의 특성 관심사 및 쇼핑 관련 행동을 고려해 광고에 반영하는 형태로 운용된다. 소비자의 행동을 통해 이와 연계되는 광고가 계속 따라다니는 것이 바로 표적광고에 해당한다. 가령 온라인 쇼핑몰에서 시계를 검색할 경우 그 후 방문하는 여러 웹사이트에서는 시계와 연관된 광고가 계속 따라다닌다.사용자 중 표적광고를 귀찮아 하거나 스토킹 당하는 느낌을 갖게 돼 거부감을 느끼기도 하지만 마케팅을 위한 편리한 수,https://www.itbiznews.com//news/articleView.html?idxno=88097&page=5&total=1090,오현식,"#노드VPN,#표적광고,#개인정보보호,#프라이버시",https://www.cwn.kr./thumbnail/202301/88097_83651_514_v150.jpg
117,"2023.01.18 07:23",효성티앤에스 NFT 포털 서비스 ‘NFT타운’ 론칭,효성티앤에스가 신규사업으로 NFT 포털 서비스인 ‘NFT타운(NFTtown)’을 론칭한다. NFT와 관련된 뉴스 NFT 거래현황 등의 정보를 한눈에 볼 수 있도록 조성된 점이 특징이다.어렵게 느껴지는 NFT를 쉽게 접할 수 있도록 이용자가 ‘마을(town)’에 방문한다는 설정으로 갤러리(NFT 작품) 라이브러리(NFT 제작자 정보 조회) 스쿨(NFT 학습 컨텐츠) 등의 코너로 구분했다.NFT Today 코너를 통해 최신 뉴스도 제공한다. 현재 오픈 베타로 서비스 중이며 내달 정식으로 오픈할 예정이다.효성티앤에스는 NFTtown,https://www.itbiznews.com//news/articleView.html?idxno=87999&page=5&total=1090,박인환,"#블록체인,#대체불가능토큰,#NFT,#포털,#효성티앤에스",https://www.cwn.kr./thumbnail/202301/87999_83519_5735_v150.jpg
118,"2023.01.17 10:05",탈레스 AWS 외부 키 저장소에 ‘사이퍼트러스트 클라우드 키 매니저’ 통합,탈레스가 아마존웹서비스(AWS) 키 관리 서비스 중 하나인 ‘AWS 외부 키 저장소(XKS)’에 통합가능한 ‘사이퍼트러스트 클라우드 키 매니저’를 출시한다고 발표했다. AWS 리인벤트 2022에서 새롭게 발표된 AWS XKS는 민감 데이터를 이전하는 과정에서 암호 키를 지속적으로 제어할 수 있도록 지원하는 서비스다.켄 비어 AWS 키 관리 서비스 총 관리자는 “AWS XKS 개발 시작단계부터 하드웨어 보안 모듈 키 관리 서비스 개발 분야에 전문성을 갖춘 탈레스와 긴밀한 기술 협력관계를 유지했다”며 “양사의 전문성을 통합한 솔루션으,https://www.itbiznews.com//news/articleView.html?idxno=87952&page=5&total=1090,오현식,"#탈레스,#키 관리,#암호화 키,#AWS",https://www.cwn.kr./thumbnail/202301/87952_83462_1221_v150.jpg
119,"2023.01.12 09:12",“아태지역 소비자 사이버위협에 대한 우려 높다”,디지서트가 ‘2022 디지털 신뢰 현황 조사 보고서’를 발표했다. 보고서에 따르면 아태지역 소비자의 42%는 기업의 디지털 보안에 대한 신뢰를 잃은 후 해당 기업과의 거래를 중단한 가운데 기업이 디지털 신뢰를 관리하지 않는다면 고객의 88%는 거래 기업의 교체를 고려할 것이라고 답했다. 기업들도 디지털 신뢰의 중요성에 대해 인지하고 있는 것으로 나타났다. 조사에 참여한 거의 모든 기업(99%)은 디지털 보안에 대한 고객의 신뢰를 잃으면 경쟁사로 고객이 이탈할 가능성이 있다고 답했다. 디지털 신뢰에 전략적으로 투자하고 있는 기업은,https://www.itbiznews.com//news/articleView.html?idxno=87604&page=5&total=1090,오현식,"#디지서트,#디지털 신뢰",https://www.cwn.kr./thumbnail/202301/87604_83136_3757_v150.jpg
120,"2023.01.11 16:02",“챗GPT(ChatGPT) 악용한 사이버위협 이미 시작됐다”,기술의 진화 이면에는 새로운 사이버위협이라는 그림자가 따라다닌다. 오픈AI가 개발한 대화형 인공지능(AI)인 챗GPT(ChatGPT)가 강력한 성능으로 주목받았는데 다크웹에서는 사이버 공격자들의 챗GPT 악용 시도가 이미 시도되고 있다는 보고가 나왔다.11일 체크포인트리서치에 따르면 다크웹에서는 AI챗봇인 챗GPT를 사용해 새로운 멀웨어나 암호화 스크립트 등을 제작하는 시도가 발견됐다. 챗GPT를 악용해 변종 멀웨어를 실험하거나 다계층 데이터 암호화 스크립트를 제작하는 등의 악성행위가 목격된 것이다. 이외에도 오픈AI의 이미지,https://www.itbiznews.com//news/articleView.html?idxno=87492&page=5&total=1090,오현식,"#초거대 AI,#챗GPT,#오픈AI,#사이버 공격,#악용,#사이버 위협,#다크웹",https://www.cwn.kr./thumbnail/202301/87492_82992_420_v150.jpg
121,"2023.01.10 10:22","10일 윈도우8.1 기술지원 종료…취약점 악용한 위협 ‘주의보’",마이크로소프트(MS) 윈도우8.1 운영체제(OS)에 대한 기술지원이 10일 종료된다. 기술지원 종료에 따라 신규 보안 취약점을 이용한 사이버공격 등에 대한 주의가 요구된다.과학기술정보통신부와 한국인터넷진흥원(KISA)은 윈도우8.1 기술지원 종료에 따른 사이버위협 등 비상상황을 대비해 ‘윈도우 8.1 기술지원 종료 관련 보안 종합상황실’을 운영할 방침이다.종합상황실은 기술지원 종료 후 발생할 수 있는 신규 취약점을 악용한 사이버위협을 집중 감시하고 악성코드 출현 시 즉시 유관기관 보안기업과 협력해 맞춤형 백신 개발·보급을 진행,https://www.itbiznews.com//news/articleView.html?idxno=87337&page=6&total=1090,오현식,"#윈도우8.1,#기술지원 종료",https://www.cwn.kr./thumbnail/202301/87337_82860_5011_v150.jpg
